time(ps)	counts
3190000	1372
3192000	1464
3194000	1397
3196000	1407
3198000	1365
3200000	1359
3202000	1360
3204000	1262
3206000	1371
3208000	1335
3210000	1374
3212000	1396
3214000	1345
3216000	1319
3218000	1357
3220000	1321
3222000	1339
3224000	1355
3226000	1372
3228000	1464
3230000	1313
3232000	1404
3234000	1303
3236000	1318
3238000	1363
3240000	1318
3242000	1389
3244000	1362
3246000	1316
3248000	1267
3250000	1329
3252000	1350
3254000	1388
3256000	1375
3258000	1310
3260000	1330
3262000	1305
3264000	1273
3266000	1332
3268000	1334
3270000	1330
3272000	1385
3274000	1388
3276000	1281
3278000	1319
3280000	1355
3282000	1321
3284000	1336
3286000	1328
3288000	1278
3290000	1362
3292000	1363
3294000	1290
3296000	1263
3298000	1257
3300000	1283
3302000	1312
3304000	1254
3306000	1294
3308000	1395
3310000	1341
3312000	1270
3314000	1343
3316000	1245
3318000	1221
3320000	1255
3322000	1335
3324000	1260
3326000	1314
3328000	1300
3330000	1287
3332000	1301
3334000	1305
3336000	1253
3338000	1277
3340000	1217
3342000	1279
3344000	1349
3346000	1323
3348000	1334
3350000	1273
3352000	1329
3354000	1256
3356000	1279
3358000	1267
3360000	1293
3362000	1272
3364000	1366
3366000	1270
3368000	1372
3370000	1290
3372000	1227
3374000	1327
3376000	1328
3378000	1285
3380000	1345
3382000	1300
3384000	1228
3386000	1283
3388000	1246
3390000	1302
3392000	1306
3394000	1287
3396000	1245
3398000	1212
3400000	1282
3402000	1264
3404000	1202
3406000	1345
3408000	1285
3410000	1261
3412000	1331
3414000	1248
3416000	1286
3418000	1299
3420000	1234
3422000	1276
3424000	1349
3426000	1290
3428000	1297
3430000	1267
3432000	1276
3434000	1293
3436000	1346
3438000	1305
3440000	1263
3442000	1284
3444000	1219
3446000	1341
3448000	1221
3450000	1339
3452000	1350
3454000	1313
3456000	1285
3458000	1316
3460000	1279
3462000	1274
3464000	1294
3466000	1337
3468000	1363
3470000	1287
3472000	1255
3474000	1254
3476000	1259
3478000	1238
3480000	1289
3482000	1289
3484000	1274
3486000	1299
3488000	1293
3490000	1243
3492000	1316
3494000	1296
3496000	1313
3498000	1368
3500000	1363
3502000	1310
3504000	1231
3506000	1301
3508000	1355
3510000	1307
3512000	1387
3514000	1423
3516000	1390
3518000	1402
3520000	1416
3522000	1423
3524000	1398
3526000	1450
3528000	1402
3530000	1338
3532000	1399
3534000	1369
3536000	1451
3538000	1302
3540000	1341
3542000	1348
3544000	1417
3546000	1340
3548000	1357
3550000	1290
3552000	1368
3554000	1315
3556000	1333
3558000	1368
3560000	1320
3562000	1337
3564000	1323
3566000	1396
3568000	1351
3570000	1312
3572000	1440
3574000	1342
3576000	1297
3578000	1331
3580000	1326
3582000	1369
3584000	1368
3586000	1349
3588000	1307
3590000	1365
3592000	1308
3594000	1376
3596000	1292
3598000	1310
3600000	1337
3602000	1309
3604000	1327
3606000	1294
3608000	1334
3610000	1317
3612000	1327
3614000	1348
3616000	1317
3618000	1273
3620000	1307
3622000	1285
3624000	1366
3626000	1318
3628000	1252
3630000	1366
3632000	1290
3634000	1266
3636000	1324
3638000	1351
3640000	1306
3642000	1335
3644000	1380
3646000	1238
3648000	1275
3650000	1345
3652000	1326
3654000	1372
3656000	1229
3658000	1327
3660000	1290
3662000	1299
3664000	1300
3666000	1319
3668000	1376
