time(ps)	counts
10120000	1089
10125000	1065
10130000	1132
10135000	1065
10140000	1115
10145000	1113
10150000	1102
10155000	1075
10160000	1108
10165000	1103
10170000	1033
10175000	1072
10180000	1075
10185000	1103
10190000	1022
10195000	1161
10200000	1081
10205000	1153
10210000	1126
10215000	1118
10220000	1135
10225000	1060
10230000	1037
10235000	1147
10240000	1119
10245000	1090
10250000	1098
10255000	1125
10260000	1071
10265000	1142
10270000	1108
10275000	1099
10280000	1129
10285000	1112
10290000	1080
10295000	1064
10300000	1113
10305000	1138
10310000	1102
10315000	1095
10320000	1066
10325000	1137
10330000	1104
10335000	1092
10340000	1072
10345000	1061
10350000	1100
10355000	1119
10360000	1078
10365000	1105
10370000	1095
10375000	1130
10380000	1028
10385000	1041
10390000	1125
10395000	1110
10400000	1080
10405000	1057
10410000	1059
10415000	1140
10420000	1114
10425000	1085
10430000	1127
10435000	1107
10440000	1069
10445000	1094
10450000	1099
10455000	1086
10460000	1081
10465000	1129
10470000	1127
10475000	1107
10480000	1063
10485000	1029
10490000	1078
10495000	1104
10500000	1119
10505000	1099
10510000	1150
10515000	1091
10520000	1103
10525000	1104
10530000	1078
10535000	1166
10540000	1089
10545000	1066
10550000	1144
10555000	1109
10560000	1057
10565000	1097
10570000	1054
10575000	1113
10580000	1071
10585000	1063
10590000	1046
10595000	1030
10600000	1155
10605000	1105
10610000	1085
10615000	1121
10620000	1108
10625000	1104
10630000	1112
10635000	1099
10640000	1104
10645000	1087
10650000	1099
10655000	1104
10660000	1092
10665000	1144
10670000	1143
10675000	1041
10680000	1102
10685000	1110
10690000	1062
10695000	1179
10700000	1172
10705000	1088
10710000	1073
10715000	1146
10720000	1154
10725000	1186
10730000	1115
10735000	1072
10740000	1112
10745000	1048
10750000	1107
10755000	1028
10760000	1075
10765000	1087
10770000	1108
10775000	1085
10780000	1088
10785000	1101
10790000	1103
10795000	1119
10800000	1116
10805000	1089
10810000	1113
10815000	1096
10820000	1078
10825000	1096
10830000	1077
10835000	1150
10840000	1085
10845000	1153
10850000	1083
10855000	1131
10860000	1113
10865000	1075
10870000	1101
10875000	1024
10880000	1143
10885000	1059
10890000	1061
10895000	1118
10900000	1110
10905000	1134
10910000	1042
10915000	1086
10920000	1052
10925000	1162
10930000	1112
10935000	1095
10940000	1124
10945000	1176
10950000	1069
10955000	1112
10960000	1065
10965000	1183
10970000	1098
10975000	1142
10980000	1072
10985000	1097
10990000	1118
10995000	1132
11000000	1122
11005000	1030
11010000	1062
11015000	1085
11020000	1160
11025000	1083
11030000	1097
11035000	1064
11040000	1137
11045000	1109
11050000	1054
11055000	1155
11060000	1101
11065000	1099
11070000	1115
11075000	1059
11080000	1078
11085000	1102
11090000	1074
11095000	1092
11100000	1126
11105000	1110
11110000	1065
11115000	1057
11120000	1116
11125000	1057
11130000	1089
11135000	1041
11140000	1115
11145000	1050
11150000	1106
11155000	1117
11160000	1073
11165000	1105
11170000	1080
11175000	1081
11180000	1087
11185000	1083
11190000	1159
11195000	1121
11200000	1093
11205000	1099
11210000	1106
11215000	1092
11220000	1126
11225000	1065
11230000	1069
11235000	1110
11240000	1106
11245000	1088
11250000	1109
11255000	1085
11260000	1078
11265000	1112
11270000	1100
11275000	1070
11280000	1087
11285000	1096
11290000	1120
11295000	1044
11300000	1103
11305000	1124
11310000	1148
11315000	1129
11320000	1111
11325000	1153
11330000	1079
11335000	1164
11340000	1121
11345000	1122
11350000	1080
11355000	1142
11360000	1092
11365000	1099
11370000	1103
11375000	1118
11380000	1047
11385000	1126
11390000	1116
11395000	1086
11400000	1093
11405000	1073
11410000	1114
11415000	1102
11420000	1067
11425000	1123
11430000	1050
11435000	1109
11440000	1081
11445000	1093
11450000	1056
11455000	1085
11460000	1108
11465000	1129
11470000	1082
11475000	1141
11480000	1146
11485000	1178
11490000	1066
11495000	1132
11500000	1044
11505000	1118
11510000	1122
11515000	1102
11520000	1109
11525000	1165
11530000	1130
11535000	1147
11540000	1091
11545000	1039
11550000	1084
11555000	1005
11560000	1148
11565000	1157
11570000	1085
11575000	1176
11580000	1032
11585000	1109
11590000	1073
11595000	1097
11600000	1090
11605000	1117
11610000	1063
11615000	1089
11620000	1158
11625000	1120
11630000	1121
11635000	1124
11640000	1070
11645000	1118
11650000	1049
11655000	1066
11660000	1107
11665000	1142
11670000	1081
11675000	1088
11680000	1147
11685000	1128
11690000	1125
11695000	1096
11700000	1058
11705000	1093
11710000	1102
11715000	1071
11720000	1109
11725000	1059
11730000	1111
11735000	1090
11740000	1114
11745000	1056
11750000	1122
11755000	1117
11760000	1022
11765000	1069
11770000	1047
11775000	1101
11780000	1066
11785000	1036
11790000	1093
11795000	1073
11800000	1058
11805000	1058
11810000	1079
11815000	1101
11820000	1120
11825000	1129
11830000	1070
11835000	1096
11840000	1105
11845000	1108
11850000	1129
11855000	1097
11860000	1096
11865000	1060
11870000	1066
11875000	1086
11880000	1066
11885000	1096
11890000	1112
11895000	1100
11900000	1041
11905000	1089
11910000	1041
11915000	1084
11920000	1101
11925000	1062
11930000	1154
11935000	1085
11940000	1092
11945000	1089
11950000	1100
11955000	1113
11960000	1065
11965000	1123
11970000	1124
11975000	1091
11980000	1060
11985000	1163
11990000	1220
11995000	1105
12000000	1216
12005000	1175
12010000	1158
12015000	1164
12020000	1181
12025000	1143
12030000	1155
12035000	1186
12040000	1100
12045000	1197
12050000	1111
12055000	1167
12060000	1136
12065000	1073
12070000	1087
12075000	1134
12080000	1138
12085000	1127
12090000	1154
12095000	1123
12100000	1071
12105000	1096
12110000	1117
12115000	1123
12120000	1035
12125000	1122
12130000	1104
12135000	1104
12140000	1066
12145000	1118
12150000	1009
12155000	1097
12160000	1083
12165000	1101
12170000	1108
12175000	1103
12180000	1040
12185000	1129
12190000	1103
12195000	1112
12200000	1095
12205000	1123
12210000	1113
12215000	1045
12220000	1100
12225000	1095
12230000	1060
12235000	1079
12240000	1060
12245000	1075
12250000	1162
12255000	1105
12260000	1045
12265000	1076
12270000	1082
12275000	1127
12280000	1134
12285000	1082
12290000	1054
12295000	1132
12300000	1098
12305000	1047
12310000	1100
12315000	1073
12320000	1042
12325000	1025
12330000	1113
12335000	1085
12340000	1101
12345000	1083
12350000	1137
12355000	1173
12360000	1117
12365000	1095
12370000	1106
12375000	1095
12380000	1104
12385000	1075
12390000	1071
12395000	1121
12400000	1093
12405000	1053
12410000	1118
12415000	1133
12420000	1123
12425000	1062
12430000	1068
12435000	1100
12440000	1051
12445000	1122
12450000	1104
12455000	1111
12460000	1031
12465000	1096
12470000	1103
12475000	1039
12480000	1097
12485000	1078
12490000	1046
12495000	1066
12500000	1071
12505000	1128
12510000	1119
12515000	1081
12520000	1126
12525000	1116
12530000	1135
12535000	1003
12540000	1155
12545000	1042
12550000	1087
12555000	1097
12560000	1056
12565000	1099
12570000	1093
12575000	1145
12580000	1116
12585000	1103
12590000	1091
12595000	1076
12600000	1090
12605000	1041
12610000	1087
12615000	1069
12620000	1090
12625000	1089
12630000	1087
12635000	1107
12640000	1087
12645000	1080
12650000	1156
12655000	1009
12660000	1095
12665000	1111
12670000	1073
12675000	1083
12680000	1072
12685000	1226
12690000	1219
12695000	1242
12700000	1198
12705000	1264
12710000	1258
12715000	1220
12720000	1198
12725000	1283
12730000	1176
12735000	1220
12740000	1128
12745000	1149
12750000	1159
12755000	1139
12760000	1199
12765000	1110
12770000	1165
12775000	1161
12780000	1110
12785000	1186
12790000	1058
12795000	1138
12800000	1159
12805000	1101
12810000	1110
12815000	1139
12820000	1140
12825000	1086
12830000	1124
12835000	1125
12840000	1141
12845000	1088
12850000	1146
12855000	1077
12860000	1163
12865000	1131
12870000	1127
12875000	1142
12880000	1125
12885000	1148
12890000	1089
12895000	1043
12900000	1103
12905000	1131
12910000	1104
12915000	1051
12920000	1080
12925000	1084
12930000	1107
12935000	1053
12940000	1113
12945000	1112
12950000	1047
12955000	1155
12960000	1091
12965000	1120
12970000	1070
12975000	1057
12980000	1078
12985000	1091
12990000	1102
12995000	1112
13000000	1107
13005000	1123
13010000	1087
13015000	1075
13020000	1068
13025000	1097
13030000	1030
13035000	1142
13040000	1112
13045000	1121
13050000	1085
13055000	1146
13060000	1120
13065000	1125
13070000	1144
13075000	1131
13080000	1104
13085000	1129
13090000	1124
13095000	1094
13100000	1044
13105000	1046
13110000	1103
13115000	1122
13120000	1091
13125000	1091
13130000	1124
13135000	1108
13140000	1120
13145000	1117
13150000	1052
13155000	1074
13160000	1129
13165000	1095
13170000	1058
13175000	1086
13180000	1041
13185000	1072
13190000	1119
13195000	1120
13200000	1124
13205000	1036
13210000	1146
13215000	1160
13220000	1092
13225000	1034
13230000	1141
13235000	1095
13240000	1012
13245000	1126
13250000	1084
13255000	1035
13260000	1050
13265000	1111
13270000	1104
13275000	1144
13280000	1120
13285000	1135
13290000	1049
13295000	1012
13300000	1082
13305000	1056
13310000	1120
13315000	1068
13320000	1131
13325000	1092
13330000	1100
13335000	1112
13340000	1048
13345000	1100
13350000	1111
13355000	1119
13360000	1119
13365000	1065
13370000	1187
13375000	1070
13380000	1164
13385000	1127
13390000	1081
13395000	1069
13400000	1108
13405000	1121
13410000	1257
13415000	1255
13420000	1331
13425000	1269
13430000	1254
13435000	1210
13440000	1170
13445000	1216
13450000	1185
13455000	1168
13460000	1177
13465000	1195
13470000	1136
13475000	1263
13480000	1154
13485000	1138
13490000	1133
13495000	1150
13500000	1150
13505000	1120
13510000	1178
13515000	1161
13520000	1124
13525000	1128
13530000	1112
13535000	1108
13540000	1086
13545000	1114
13550000	1054
13555000	1115
13560000	1115
13565000	1076
13570000	1206
13575000	1195
13580000	1095
13585000	1135
13590000	1112
13595000	1157
13600000	1100
13605000	1167
13610000	1068
13615000	1078
13620000	1112
13625000	1156
13630000	1125
13635000	1061
13640000	1104
13645000	1073
13650000	1104
13655000	1059
13660000	1123
13665000	1031
13670000	1077
13675000	1127
13680000	1138
13685000	1122
13690000	1054
13695000	1061
13700000	1106
13705000	1153
13710000	1090
13715000	1068
13720000	1150
13725000	1055
13730000	1078
13735000	1045
13740000	1112
13745000	1052
13750000	1076
13755000	1082
13760000	1080
13765000	1095
13770000	1095
13775000	1060
13780000	1074
13785000	1146
13790000	1145
13795000	1067
13800000	1115
13805000	1096
13810000	1134
13815000	1109
13820000	1089
13825000	1078
13830000	1104
13835000	1131
13840000	1076
13845000	1034
13850000	1052
13855000	1054
13860000	1105
13865000	1068
13870000	1122
13875000	1031
13880000	1117
13885000	1089
13890000	1116
13895000	1068
13900000	1119
13905000	1062
13910000	1094
13915000	1113
13920000	1085
13925000	1132
13930000	1109
13935000	1127
13940000	1003
13945000	1178
13950000	1055
13955000	1046
13960000	1079
13965000	1125
13970000	1041
13975000	1064
13980000	1086
13985000	1139
13990000	1087
13995000	1066
14000000	1098
14005000	1098
14010000	1124
14015000	1128
14020000	1099
14025000	1175
14030000	1087
14035000	1130
14040000	1118
14045000	1103
14050000	1094
14055000	1104
14060000	1052
14065000	1039
14070000	1143
14075000	1140
14080000	1130
14085000	1110
14090000	1127
14095000	1091
14100000	1097
14105000	1156
14110000	1080
14115000	1113
14120000	1061
14125000	1132
14130000	1078
14135000	1090
14140000	1067
14145000	1134
14150000	1281
14155000	1266
14160000	1280
14165000	1175
14170000	1201
14175000	1226
14180000	1208
14185000	1197
14190000	1223
14195000	1260
14200000	1164
14205000	1172
14210000	1195
14215000	1164
14220000	1206
14225000	1135
14230000	1185
14235000	1161
14240000	1109
14245000	1128
14250000	1145
14255000	1169
14260000	1099
14265000	1133
14270000	1140
14275000	1187
14280000	1095
14285000	1162
14290000	1107
14295000	1140
14300000	1109
14305000	1135
14310000	1099
14315000	1093
14320000	1093
14325000	1105
14330000	1116
14335000	1126
14340000	1130
14345000	1058
14350000	1090
14355000	1072
14360000	1091
14365000	1141
14370000	1193
14375000	1180
14380000	1110
14385000	1202
14390000	1083
14395000	1109
14400000	1169
14405000	1092
14410000	1100
14415000	1123
14420000	1064
14425000	1075
14430000	1101
14435000	1140
14440000	1084
14445000	1081
14450000	1135
14455000	1178
14460000	1085
14465000	1079
14470000	1065
14475000	1078
14480000	1082
14485000	1099
14490000	1181
14495000	1082
14500000	1068
14505000	1048
14510000	1125
14515000	1045
14520000	1099
14525000	1095
14530000	1137
14535000	1091
14540000	1126
14545000	1100
14550000	1103
14555000	1089
14560000	1092
14565000	1049
14570000	1111
14575000	1119
14580000	1099
14585000	1062
14590000	1045
14595000	1071
14600000	1119
14605000	1054
14610000	1084
14615000	1086
14620000	1103
14625000	1155
14630000	1080
14635000	1129
14640000	1054
14645000	1107
14650000	1100
14655000	1103
14660000	1107
14665000	1118
14670000	1091
14675000	1080
14680000	1097
14685000	1070
14690000	1143
14695000	1104
14700000	1059
14705000	1063
14710000	1124
14715000	1038
14720000	1048
14725000	1073
14730000	1118
14735000	1073
14740000	1108
14745000	1087
14750000	1106
14755000	1119
14760000	1131
14765000	1097
14770000	1124
14775000	1109
14780000	1038
14785000	1118
14790000	1064
14795000	1131
14800000	1125
14805000	1080
14810000	1087
14815000	1046
14820000	1092
14825000	1028
14830000	1055
14835000	1088
14840000	1066
14845000	1066
14850000	1118
14855000	1106
14860000	1072
14865000	1142
14870000	1148
14875000	1056
14880000	1132
14885000	1062
14890000	1109
14895000	1087
14900000	1105
14905000	1027
14910000	1173
14915000	1298
14920000	1175
14925000	1176
14930000	1215
14935000	1170
14940000	1149
14945000	1185
14950000	1164
14955000	1191
14960000	1122
14965000	1223
14970000	1113
14975000	1150
14980000	1172
14985000	1158
14990000	1185
14995000	1240
15000000	1174
15005000	1064
15010000	1158
15015000	1154
15020000	1140
15025000	1168
15030000	1158
15035000	1081
15040000	1116
15045000	1139
15050000	1173
15055000	1073
15060000	1104
15065000	1083
15070000	1118
15075000	1152
15080000	1083
15085000	1094
15090000	1062
15095000	1130
15100000	1093
15105000	1138
15110000	1044
15115000	1083
15120000	1079
15125000	1148
15130000	1114
15135000	1080
15140000	1142
15145000	1126
15150000	1086
15155000	1114
15160000	1126
15165000	1074
15170000	1137
15175000	1074
15180000	1096
15185000	1109
15190000	1137
15195000	1100
15200000	1115
15205000	1124
15210000	1082
15215000	1089
15220000	1128
15225000	1093
15230000	1039
15235000	1105
15240000	1096
15245000	1047
15250000	1051
15255000	1176
15260000	1063
15265000	1098
15270000	1103
15275000	1041
15280000	1031
15285000	1060
15290000	1072
15295000	1054
15300000	1096
15305000	1132
15310000	1143
15315000	1070
15320000	1074
15325000	1090
15330000	1057
15335000	1090
15340000	1139
15345000	1086
15350000	1059
15355000	1129
15360000	1106
15365000	1103
15370000	1122
15375000	1064
15380000	1123
15385000	1106
15390000	1118
15395000	1073
15400000	1042
15405000	1139
15410000	1075
15415000	1104
15420000	1071
15425000	1012
15430000	1125
15435000	1129
15440000	1140
15445000	1112
15450000	1035
15455000	1118
15460000	1123
15465000	1131
15470000	1148
15475000	1066
15480000	1029
15485000	1020
15490000	1081
15495000	1013
15500000	1153
15505000	1146
15510000	1079
15515000	1143
15520000	1085
15525000	1101
15530000	1100
15535000	1102
15540000	1097
15545000	1093
15550000	1150
15555000	1101
15560000	1033
15565000	1128
15570000	1082
15575000	1108
15580000	1096
15585000	1057
15590000	1131
15595000	1091
15600000	1048
15605000	1107
15610000	1114
15615000	1089
15620000	1111
15625000	1156
15630000	1094
15635000	1069
15640000	1102
15645000	1064
15650000	1083
15655000	1106
15660000	1081
15665000	1151
15670000	1159
15675000	1097
15680000	1031
15685000	1083
15690000	1194
15695000	1203
15700000	1192
15705000	1226
15710000	1146
15715000	1144
15720000	1092
15725000	1133
15730000	1128
15735000	1141
15740000	1128
15745000	1159
15750000	1171
15755000	1154
15760000	1190
15765000	1149
15770000	1189
15775000	1094
15780000	1154
15785000	1169
15790000	1132
15795000	1112
15800000	1183
15805000	1121
15810000	1186
15815000	1130
15820000	1072
15825000	1113
15830000	1116
15835000	1159
15840000	1092
15845000	1093
15850000	1051
15855000	1139
15860000	1064
15865000	1079
15870000	1047
15875000	1116
15880000	1079
15885000	1063
15890000	1103
15895000	1116
15900000	1084
15905000	1037
15910000	1118
15915000	1105
15920000	1108
15925000	1090
15930000	1117
15935000	1058
15940000	1130
15945000	1095
15950000	1146
15955000	1093
15960000	1153
15965000	1073
15970000	1139
15975000	1064
15980000	1042
15985000	1013
15990000	1080
15995000	1106
16000000	1084
16005000	1109
16010000	1080
16015000	1046
16020000	1103
16025000	1086
16030000	1190
16035000	1075
16040000	1051
16045000	1095
16050000	1131
16055000	1125
16060000	1132
16065000	1078
16070000	1052
16075000	1162
16080000	1029
16085000	1082
16090000	1074
16095000	1104
16100000	1099
16105000	1048
16110000	1093
16115000	1061
16120000	1141
16125000	1098
16130000	1041
16135000	1045
16140000	1114
16145000	1128
16150000	1052
16155000	1154
16160000	1071
16165000	1104
16170000	1113
16175000	1079
16180000	1078
16185000	1098
16190000	1099
16195000	1170
16200000	1104
16205000	1142
16210000	1050
16215000	1070
16220000	1088
16225000	1113
16230000	1115
16235000	1085
16240000	1088
16245000	1094
16250000	1095
16255000	1075
16260000	1112
16265000	1066
16270000	1043
16275000	1123
16280000	1075
16285000	1047
16290000	1126
16295000	1082
16300000	1136
16305000	1120
16310000	1112
16315000	1091
16320000	1030
16325000	1030
16330000	1078
16335000	1115
16340000	1111
16345000	1099
16350000	1116
16355000	1105
16360000	1125
16365000	1135
16370000	1116
16375000	1137
16380000	1151
16385000	1123
16390000	1100
16395000	1128
16400000	1146
16405000	1049
16410000	1113
16415000	1097
16420000	1117
16425000	1099
16430000	1107
16435000	1068
16440000	1173
16445000	1099
16450000	1109
16455000	1092
16460000	1032
16465000	1052
16470000	1155
16475000	1115
16480000	1045
16485000	1071
16490000	1074
16495000	1118
16500000	1105
16505000	1065
16510000	1157
16515000	1197
16520000	1131
16525000	1166
16530000	1063
16535000	1098
16540000	1083
16545000	1102
16550000	1126
16555000	1201
16560000	1081
16565000	1144
16570000	1097
16575000	1116
16580000	1068
16585000	1112
16590000	1121
16595000	1111
16600000	1091
16605000	1153
16610000	1078
16615000	1126
16620000	1141
16625000	1118
16630000	1093
16635000	1097
16640000	1093
16645000	1075
16650000	1082
16655000	1106
16660000	1082
16665000	1104
16670000	1093
16675000	1060
16680000	1144
16685000	1131
16690000	1082
16695000	1117
16700000	1104
16705000	1032
16710000	1079
16715000	1135
16720000	1150
16725000	1053
16730000	1099
16735000	1147
16740000	1131
16745000	1069
16750000	1108
16755000	1152
16760000	1045
16765000	1059
16770000	1094
16775000	1095
16780000	1118
16785000	1130
16790000	1123
16795000	1073
16800000	1127
16805000	1064
16810000	1062
16815000	1168
16820000	1126
16825000	1084
16830000	1093
16835000	1101
16840000	1111
16845000	1057
16850000	1070
16855000	1143
16860000	1158
16865000	1095
16870000	1067
16875000	1072
16880000	1103
16885000	1085
16890000	1070
16895000	1052
16900000	1094
16905000	1087
16910000	1200
16915000	1135
16920000	1108
16925000	1088
16930000	1124
16935000	1073
16940000	1171
16945000	1117
16950000	1101
16955000	1051
16960000	1160
16965000	1084
16970000	1112
16975000	1122
16980000	1089
16985000	1110
16990000	1062
16995000	999
17000000	1128
17005000	1065
17010000	1103
17015000	1116
17020000	1069
17025000	1119
17030000	1122
17035000	1064
17040000	1098
17045000	1042
17050000	1105
17055000	1094
17060000	1015
17065000	1142
17070000	1063
17075000	1073
17080000	1096
17085000	1102
17090000	1106
17095000	1026
17100000	1036
17105000	1040
17110000	1140
17115000	1061
17120000	1042
17125000	1019
17130000	1086
17135000	1140
17140000	1088
17145000	1112
17150000	1062
17155000	1056
17160000	1021
17165000	1110
17170000	1094
17175000	1099
17180000	1068
17185000	1074
17190000	1109
17195000	1107
17200000	1065
17205000	1077
17210000	1065
17215000	1139
17220000	1062
17225000	1098
17230000	1090
17235000	1158
17240000	1103
17245000	1085
17250000	1095
17255000	1102
17260000	1039
17265000	1055
17270000	1053
17275000	1126
17280000	1072
17285000	1062
17290000	1060
17295000	967
17300000	1118
17305000	1116
17310000	1082
17315000	1076
17320000	1083
17325000	1073
17330000	1106
17335000	1066
17340000	1049
17345000	1097
17350000	1092
17355000	1059
17360000	1040
17365000	1086
17370000	1036
17375000	987
17380000	1028
17385000	1031
17390000	1053
17395000	1063
17400000	1024
17405000	1078
17410000	977
17415000	1066
17420000	982
17425000	1083
17430000	1256
17435000	1234
17440000	1237
17445000	1146
17450000	1239
17455000	1277
17460000	1173
17465000	1182
17470000	1163
17475000	1150
17480000	1179
17485000	1197
17490000	1244
17495000	1240
17500000	1176
17505000	1203
17510000	1258
17515000	1213
17520000	1195
17525000	1204
17530000	1166
17535000	1181
17540000	1116
17545000	1135
17550000	1267
17555000	1204
17560000	1165
17565000	1273
17570000	1244
17575000	1170
17580000	1134
17585000	1149
17590000	1145
17595000	1146
17600000	1224
17605000	1182
17610000	1108
17615000	1100
17620000	1123
17625000	1108
17630000	1284
17635000	1291
17640000	1269
17645000	1247
17650000	1262
17655000	1224
17660000	1277
17665000	1244
17670000	1211
17675000	1196
17680000	1196
17685000	1174
17690000	1151
17695000	1190
17700000	1119
17705000	1150
17710000	1131
17715000	1165
17720000	1206
17725000	1110
17730000	1270
17735000	1358
17740000	1242
17745000	1284
17750000	1315
17755000	1279
17760000	1260
17765000	1225
17770000	1192
17775000	1210
17780000	1151
17785000	1192
17790000	1195
17795000	1198
17800000	1181
17805000	1185
17810000	1207
17815000	1201
17820000	1192
17825000	1120
17830000	1132
17835000	1123
17840000	1149
17845000	1104
17850000	1195
17855000	1283
17860000	1258
17865000	1308
17870000	1230
17875000	1180
17880000	1129
17885000	1279
17890000	1196
17895000	1172
17900000	1170
17905000	1226
17910000	1160
17915000	1166
17920000	1208
17925000	1159
17930000	1164
17935000	1137
17940000	1110
17945000	1116
17950000	1106
17955000	1105
17960000	1151
17965000	1136
17970000	1137
17975000	1123
17980000	1093
17985000	1040
17990000	1218
17995000	1271
18000000	1287
18005000	1188
18010000	1189
18015000	1191
18020000	1219
18025000	1235
18030000	1281
18035000	1187
18040000	1127
18045000	1140
18050000	1151
18055000	1223
18060000	1152
18065000	1170
18070000	1161
18075000	1086
18080000	1120
18085000	1195
18090000	1172
18095000	1226
18100000	1215
18105000	1093
18110000	1239
18115000	1076
18120000	1146
18125000	1069
18130000	1136
18135000	1089
18140000	1124
18145000	1050
18150000	1236
18155000	1183
18160000	1157
18165000	1173
18170000	1165
18175000	1145
18180000	1152
18185000	1167
18190000	1175
18195000	1158
18200000	1081
18205000	1142
18210000	1197
18215000	1189
18220000	1104
18225000	1185
18230000	1151
18235000	1150
18240000	1182
18245000	1143
18250000	1157
18255000	1119
18260000	1126
18265000	1139
18270000	1066
18275000	1087
18280000	1154
18285000	1105
18290000	1068
18295000	1106
18300000	1140
18305000	1145
18310000	1047
18315000	1163
18320000	1151
18325000	1122
18330000	1091
18335000	1161
18340000	1136
18345000	1150
18350000	1145
18355000	1119
18360000	1135
18365000	1085
18370000	1146
18375000	1169
18380000	1086
18385000	1118
18390000	1094
18395000	1149
18400000	1152
18405000	1089
18410000	1169
18415000	1117
18420000	1122
18425000	1111
18430000	1140
18435000	1173
18440000	1079
18445000	1087
18450000	1091
18455000	1139
18460000	1104
18465000	1134
18470000	1077
18475000	1100
18480000	1102
18485000	1132
18490000	1132
18495000	1096
18500000	1188
18505000	1089
18510000	1103
18515000	1109
18520000	1077
18525000	1106
18530000	1091
18535000	1140
18540000	1125
18545000	1137
18550000	1131
18555000	1055
18560000	1090
18565000	1043
18570000	1106
18575000	1114
18580000	1141
18585000	1100
18590000	1188
18595000	1046
18600000	1132
18605000	1088
18610000	1123
18615000	1105
18620000	1087
18625000	1037
18630000	1101
18635000	1120
18640000	1111
18645000	1069
18650000	1063
18655000	1075
18660000	1142
18665000	1023
18670000	1088
18675000	1078
18680000	1083
18685000	1080
18690000	1073
18695000	1082
18700000	1144
18705000	1090
18710000	1110
18715000	1070
18720000	1160
18725000	1191
18730000	1125
18735000	1065
18740000	1081
18745000	1114
18750000	1090
18755000	1129
18760000	1112
18765000	1124
18770000	1054
18775000	1067
18780000	1088
18785000	1142
18790000	1062
18795000	1171
18800000	1120
18805000	1135
18810000	1107
18815000	1050
18820000	1114
18825000	1062
18830000	1145
18835000	1121
18840000	1059
18845000	1058
18850000	1087
18855000	1092
18860000	1107
18865000	1045
18870000	1068
18875000	1090
18880000	1007
18885000	1024
18890000	1117
18895000	1087
18900000	1101
18905000	1082
18910000	1128
18915000	1089
18920000	1072
18925000	1074
18930000	1093
18935000	1122
18940000	1065
18945000	1031
18950000	1116
18955000	1128
18960000	1074
18965000	1073
18970000	1114
18975000	1098
18980000	1097
18985000	1088
18990000	1171
18995000	1120
19000000	1131
19005000	1163
19010000	1102
19015000	1149
19020000	1162
19025000	1071
19030000	1172
19035000	1097
19040000	1093
19045000	1078
19050000	1074
19055000	1147
19060000	1098
19065000	1108
19070000	1135
19075000	1080
19080000	1155
19085000	1094
19090000	1130
19095000	1128
19100000	1098
19105000	1083
19110000	1139
19115000	1137
19120000	1049
19125000	1145
19130000	1121
19135000	1143
19140000	1133
19145000	1075
19150000	1106
19155000	1077
19160000	1087
19165000	1137
19170000	1098
19175000	1110
19180000	1128
19185000	1071
19190000	1075
19195000	1112
19200000	1137
19205000	1055
19210000	1110
19215000	1026
19220000	1102
19225000	1062
19230000	1098
19235000	1072
19240000	1144
19245000	1128
19250000	1146
19255000	1198
19260000	1193
19265000	1103
19270000	1164
19275000	1167
19280000	1152
19285000	1164
19290000	1161
19295000	1103
19300000	1087
19305000	1102
19310000	1076
19315000	1109
19320000	1140
19325000	1119
19330000	1078
19335000	1129
19340000	1102
19345000	1121
19350000	1084
19355000	1073
19360000	1077
19365000	1195
19370000	1118
19375000	1128
19380000	1110
19385000	1110
19390000	1134
19395000	1109
19400000	1069
19405000	1129
19410000	1109
19415000	1124
19420000	1071
19425000	1091
19430000	1090
19435000	1070
19440000	1151
19445000	1142
19450000	1106
19455000	1084
19460000	1101
19465000	1064
19470000	1133
19475000	1101
19480000	1132
19485000	1083
19490000	1060
19495000	1066
19500000	1081
19505000	1122
19510000	1113
19515000	1114
19520000	1118
19525000	1092
19530000	1224
19535000	1189
19540000	1274
19545000	1268
19550000	1218
19555000	1183
19560000	1194
19565000	1170
19570000	1201
19575000	1195
19580000	1178
19585000	1119
19590000	1137
19595000	1167
19600000	1129
19605000	1150
19610000	1130
19615000	1105
19620000	1115
19625000	1125
19630000	1121
19635000	1171
19640000	1146
19645000	1093
19650000	1152
19655000	1105
19660000	1135
19665000	1164
19670000	1036
19675000	1095
19680000	1108
19685000	1109
19690000	1127
19695000	1077
19700000	1076
19705000	1097
19710000	1107
19715000	1126
19720000	1193
19725000	1126
19730000	1065
19735000	1083
19740000	1066
19745000	1137
19750000	1115
19755000	1134
19760000	1113
19765000	1052
19770000	1132
19775000	1129
19780000	1150
19785000	1115
19790000	1087
19795000	1107
19800000	1133
19805000	1128
19810000	1047
19815000	1125
19820000	1082
19825000	1101
19830000	1261
19835000	1342
19840000	1288
19845000	1300
19850000	1214
19855000	1226
19860000	1223
19865000	1151
19870000	1182
19875000	1206
19880000	1183
19885000	1157
19890000	1126
19895000	1141
19900000	1146
19905000	1184
19910000	1119
19915000	1150
19920000	1162
19925000	1169
19930000	1147
19935000	1181
19940000	1108
19945000	1125
19950000	1184
19955000	1109
19960000	1123
19965000	1125
19970000	1132
19975000	1104
19980000	1096
19985000	1126
19990000	1089
19995000	1141
